SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
5	2	2	0.8411002159118652	121.30742645263672	5325.json
14,14	2,2	2,2	0.1405511200428009,0.031059205532073975	98.07820892333984,97.44869232177734	2602.json
6,6	2,2	2,2	0.4065442383289337,0.3112308084964752	116.50606536865234,116.50606536865234	8549.json
14,12,5	2,2,1	3,3,0	0.40322843194007874,0.4478653371334076,0.12435856461524963	96.740234375,99.19490051269531,117.04198455810547	2816.json
3,3	1,1	0,0	0.7705923914909363,0.7743710875511169	130.45266723632812,130.07347106933594	7148.json
3,3	1,2	0,2	0.32768064737319946,0.07166062295436859	129.2428436279297,127.90887451171875	1618.json
10,10,10	4,4,4	8,8,5	0.11412932723760605,0.11760362237691879,0.2623656392097473	102.78285217285156,102.91259765625,104.38778686523438	839.json
21,21	6,6	11,11	0.007653543725609779,0.007694671396166086	86.619384765625,86.50289154052734	5724.json
21,17,17	5,5,5	8,8,8	0.0048880004324018955,0.037854112684726715,0.03213630989193916	88.47949981689453,93.37022399902344,93.01708984375	8324.json
8,10,10,10	2,3,3,3	2,3,3,3	0.31220296025276184,0.3437628746032715,0.08221864700317383,0.08296342939138412	109.76836395263672,105.13899230957031,103.2370834350586,103.41600799560547	10101.json
7,7,7,7	2,2,2,2	2,2,2,2	0.1489056795835495,0.1489056795835495,0.11186853796243668,0.1614506095647812	113.20723724365234,113.20723724365234,113.95079040527344,113.95079040527344	8452.json
13	3	2	0.4029279947280884	99.99211120605469	9712.json
3,3	1,1	0,0	0.6421525478363037,0.6729668378829956	132.9956512451172,132.4454345703125	2668.json
7	2	2	0.4553676247596741	113.2991714477539	8386.json
31,27,27,27,29,27,31,30,29,31,31,32,32,33,28,25,25,23,23,19	7,6,6,6,6,6,7,7,7,7,7,7,7,7,5,5,5,5,5,5	7,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,2,2,2	0.03747877851128578,0.033560264855623245,0.03197197616100311,0.03511232137680054,0.03235775977373123,0.03338192030787468,0.024541165679693222,0.020242158323526382,0.026660343632102013,0.017627866938710213,0.014381025917828083,0.010862978175282478,0.010914319194853306,0.012734666466712952,0.02064208686351776,0.012171180918812752,0.007782420143485069,0.0261430311948061,0.039944957941770554,0.05539023131132126	78.79652404785156,82.26412200927734,82.22132873535156,82.22132873535156,81.06369018554688,82.26412200927734,79.37239837646484,79.68291473388672,80.45279693603516,79.74954223632812,79.66633605957031,78.32621765136719,78.32621765136719,77.82771301269531,81.40188598632812,82.88990783691406,82.98814392089844,84.88927459716797,85.2664794921875,88.98416137695312	9038.json
3,5	1,1	0,0	0.7261084318161011,0.3263621926307678	130.85629272460938,117.79822540283203	7159.json
25,25,25,25,23,20,25	6,6,6,6,6,6,6	10,10,10,10,10,10,10	0.0,0.0,0.0,0.0,4.280413850210607E-4,0.0011086364975199103,0.0	82.97344970703125,82.93746185302734,82.93746185302734,83.04668426513672,84.29693603515625,86.9919204711914,83.04668426513672	5501.json
50,50,23,27	6,6,3,4	9,9,3,7	0.0,0.0,1.7967501480598003E-4,6.255170446820557E-4	67.85414123535156,67.58328247070312,84.71241760253906,80.89002990722656	10049.json
10	3	4	0.4653951823711395	105.22864532470703	7792.json
11,3,7,4,4,4	3,1,2,2,2,2	4,0,2,2,2,2	0.1017313301563263,0.7027494311332703,0.659383237361908,0.8923727869987488,0.8858824968338013,0.7872706055641174	102.0181655883789,130.85629272460938,112.90506744384766,122.21184539794922,122.54744720458984,121.91535949707031	7164.json
4	1	0	0.43961453437805176	124.6862564086914	2927.json
3	1	0	0.9273913502693176	133.59722900390625	304.json
8,8	1,1	0,0	0.04189367964863777,0.04384232684969902	106.24707794189453,106.05726623535156	324.json
3,3	1,1	0,0	0.31698930263519287,0.31698930263519287	130.99049377441406,131.28770446777344	6427.json
3	1	0	0.6141679883003235	131.1385955810547	6181.json
6,7,8	2,2,2	2,2,2	0.8341449499130249,0.7018176317214966,0.662852942943573	116.9500732421875,112.98392486572266,110.08924102783203	8445.json
25,53,55,54,54,54,50,50,49	5,12,12,12,12,12,12,12,12	10,26,26,26,26,26,25,25,25	0.06260526925325394,0.00465765967965126,0.004723303485661745,0.004477382637560368,0.0036495253443717957,0.003785116830840707,0.004902055487036705,0.004884339869022369,0.005456311162561178	84.49983978271484,66.39437866210938,65.77145385742188,66.20374298095703,66.15731811523438,66.16075134277344,67.94583892822266,67.89559936523438,68.27312469482422	6044.json
3	2	2	0.9671997427940369	130.50381469726562	1396.json
3,3,3	1,1,1	0,0,0	0.25714415311813354,0.12180592864751816,0.2186293601989746	129.2428436279297,129.2428436279297,130.45266723632812	1607.json
1	1	0	0.9569105505943298	152.05810546875	9803.json
3	1	0	0.863172709941864	130.85745239257812	7556.json
7,14,14	1,1,1	0,0,0	0.8349757194519043,0.0,0.0	109.90116882324219,94.01801300048828,93.984375	784.json
3	1	0	0.810550332069397	130.85745239257812	2082.json
18,18	5,5	8,6	0.01824665628373623,0.014982855878770351	91.06433868408203,91.78861999511719	7270.json
5	2	2	0.7941644191741943	121.93724060058594	8034.json
10,15,15	2,3,3	5,5,5	0.3100498616695404,0.10537485033273697,0.07273921370506287	103.36505889892578,94.63746643066406,94.39067077636719	10084.json
7,7	2,2	2,2	0.6495135426521301,0.6958635449409485	114.16735076904297,114.16735076904297	4297.json
4	1	0	0.10261005908250809	120.46957397460938	298.json
5,3	1,1	0,0	0.19531305134296417,0.040402039885520935	117.79822540283203,129.4591827392578	6000.json
49,48,35,36,33,32,34,34,34,36,32	9,9,7,7,6,6,6,6,6,6,5	21,21,19,19,15,15,15,15,15,15,13	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.539197692181915E-4,1.336846617050469E-4,2.7944575413130224E-4	65.29645538330078,65.94259643554688,72.6138687133789,72.0555419921875,73.88799285888672,74.36820983886719,73.09846496582031,73.09846496582031,73.08605194091797,72.16524505615234,74.90576171875	1633.json
