Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1944	3	3	3	1	0	0	0	0	0	6139.json
366	4	3	4	0	0	0	0	0	0	9166.json
1195	27,28,28,28,28,12	24,24,24,24,24,7	26,27,27,27,27,11	0,0,0,0,0,0	0,113,119,245,858,1036	0,17,0,1,1,4	0,33,0,2,2,24	0,307,0,30,26,990	0,0,0,0,0,1	2826.json
541	3	3	3	0	0	0	0	0	0	8223.json
2214	5,5	5,5	5,5	0,0	0,0	0,0	0,0	0,0	0,0	1947.json
2125	3,4,4	3,4,4	3,4,4	1,0,0	0,0,1911	0,2,0	0,3,0	0,45,0	0,0,0	8515.json
879	4,4	4,4	4,4	0,0	0,34	0,1	0,2	0,10	0,0	5971.json
78	3	3	3	0	0	0	0	0	0	11369.json
2528	4,4,4,4,4,4,4,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3	4,4,4,4,4,4,4,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,14,20,31,31,229,308,355,355,355,389,1470,1532,1750	0,1,1,0,2,2,2,2,0,0,1,1,1,0	0,2,2,0,4,4,4,5,0,0,2,2,2,0	0,9,5,0,35,53,47,51,0,0,11,45,6,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	7090.json
213	3	3	3	0	0	0	0	0	0	5052.json
210	3	3	3	0	0	0	0	0	0	4638.json
213	3	3	3	0	0	0	0	0	0	4983.json
352	3,3	3,3	3,3	1,1	0,139	0,0	0,0	0,0	0,0	10080.json
2220	11,11,11,11,6,6,5,5	8,8,8,8,5,5,5,5	8,8,8,8,5,5,5,5	0,0,0,0,0,0,0,0	0,0,47,47,97,137,1221,1442	0,2,0,0,1,0,3,0	0,4,0,0,7,0,7,0	0,45,0,0,285,0,65,0	0,0,0,0,0,0,0,0	7578.json
2109	4,4,4	4,4,4	4,4,4	0,0,0	0,165,1895	0,1,0	0,2,0	0,14,0	0,0,0	10815.json
754	3	3	3	0	0	0	0	0	0	1182.json
2423	4,4,4,4	3,3,3,3	4,4,4,4	0,0,0,0	0,250,250,414	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	7149.json
2572	12,8,8,7,7,7,7,11,11,11,15,15,15,15	12,8,8,6,6,6,6,9,9,9,12,12,12,12	12,8,8,6,6,6,6,9,9,9,12,12,12,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,58,105,352,352,352,399,488,488,503,922,1293,1658,1672	0,4,1,4,0,0,0,4,2,1,4,1,0,0	0,12,2,9,0,0,0,4,4,2,4,2,0,0	0,216,6,139,0,0,0,127,44,30,108,39,0,0	0,0,0,0,0,0,0,0,0,0,1,1,0,0	6677.json
845	7	7	7	0	0	0	0	0	0	11349.json
2220	4,4	4,4	4,4	0,0	0,6	0,0	0,0	0,0	0,0	2483.json
1724	3,3,3	3,3,3	3,3,3	1,1,1	0,908,1510	0,0,0	0,0,0	0,0,0	0,0,0	8747.json
879	7,9	3,3	7,9	0,0	0,729	0,2	0,2	0,82	0,0	5978.json
394	10	10	10	0	0	0	0	0	0	11544.json
352	17,17	18,18	17,17	0,0	0,139	0,0	0,0	0,0	0,0	10470.json
1446	9,9,9	8,8,8	9,9,9	0,0,0	0,1002,1232	0,1,0	0,2,0	0,15,0	0,0,0	8613.json
213	9,9,9,4,4	9,9,9,3,3	9,9,9,4,4	0,0,0,0,0	0,1,1,1,1	0,1,2,2,2	0,2,4,9,4	0,25,36,231,35	0,0,0,0,0	4788.json
