Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
4689	3,3,3	3,3,3	3,3,3	1,1,1	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	3663.json
2843	3,3,3	3,3,3	3,3,3	1,1,1	0,0,1388	0,0,0	0,0,0	0,0,0	0,0,0	30527.json
617	8	7	8	0	0	0	0	0	0	18211.json
709	3	3	3	0	0	0	0	0	0	14814.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	9518.json
3489	104,104,100,104,108,110,113,117,119,139,130,130,136,136,146,162,14,11,13,14	60,60,60,60,63,65,67,67,69,86,77,77,81,81,81,91,9,8,9,10	87,87,83,87,90,92,94,98,100,115,108,108,114,114,124,140,11,8,9,10	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,99,145,148,156,165,183,205,452,484,570,646,931,950,1092,1611,1675,1697,3220	0,0,11,2,8,3,11,13,15,21,3,1,6,4,23,17,6,0,2,2	0,0,26,4,8,4,19,22,28,22,15,2,6,8,36,18,160,3,2,3	0,0,400,404,659,35,268,379,94,1158,501,60,288,24,132,503,5728,151,67,119	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	12222.json
2933	3,3,3	3,3,3	3,3,3	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	415.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	4040.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	9358.json
3926	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,0,0,0,0	0,76,85,437,1083,2471	0,1,0,0,0,0	0,2,0,0,0,0	0,4,0,0,0,0	0,0,0,0,0,0	22655.json
4689	5,5,5,5,9	7,7,7,7,9	5,5,5,5,9	0,0,0,0,0	0,17,1200,1405,2877	0,0,0,0,6	0,0,0,0,8	0,0,0,0,18	0,0,0,0,1	21243.json
4276	3,3	3,3	3,3	0,0	0,787	0,0	0,0	0,0	0,0	12088.json
559	3	3	3	1	0	0	0	0	0	13560.json
4689	10,10,6	5,5,5	10,10,6	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,22	0,0,0	27469.json
4689	8,8,8,8	8,8,8,8	8,8,8,8	0,0,0,0	0,17,1200,2006	0,0,0,1	0,0,0,2	0,0,0,12	0,0,0,0	3421.json
1455	3,3	3,3	3,3	1,1	0,483	0,1	0,2	0,8	0,0	11338.json
2799	9,9,9	5,5,5	9,9,9	0,0,0	0,221,241	0,1,4	0,2,8	0,7,102	0,0,0	4374.json
1878	3	3	3	0	0	0	0	0	0	7188.json
2536	3	3	3	0	0	0	0	0	0	431.json
2976	13	11	11	0	0	0	0	0	0	18371.json
