Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
568	10,10	4,4	9,9	0,0	0,54	0,1	0,2	0,10	0,0	37599.json
382	16,16,16,16	15,15,15,15	15,15,15,15	0,0,0,0	0,7,99,379	0,0,0,4	0,0,0,8	0,0,0,35	0,0,0,0	33536.json
1205	6,10,10	6,6,6	6,9,9	0,0,0	0,126,258	0,6,9	0,8,18	0,75,10	0,0,0	3018.json
310	5,5	5,5	5,5	0,0	0,6	0,0	0,0	0,0	0,0	31798.json
723	3	3	3	1	0	0	0	0	0	7264.json
1228	3,3,3	3,3,3	3,3,3	0,0,0	0,224,1021	0,1,2	0,2,4	0,11,43	0,0,0	40380.json
1982	3,3	3,3	3,3	1,0	0,1663	0,2	0,4	0,38	0,0	11110.json
475	7,4	5,4	5,4	0,0	0,469	0,2	0,7	0,96	0,0	12525.json
563	11	3	11	0	0	0	0	0	0	23501.json
423	3,3,3	3,3,3	3,3,3	0,0,0	0,140,420	0,0,2	0,0,4	0,0,20	0,0,0	34894.json
590	10	9	10	0	0	0	0	0	0	37822.json
2779	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,448,656,657	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1044.json
124	9	9	9	0	0	0	0	0	0	14627.json
2235	1,1,1,1,1,1	3,3,3,3,3,3	1,1,1,1,1,1	0,0,0,0,0,0	0,57,112,113,187,666	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	14222.json
1777	3,3,5,3	3,3,5,3	3,3,5,3	0,0,0,0	0,123,523,523	0,0,4,1	0,0,7,4	0,0,92,87	0,0,0,0	42307.json
1960	6,6,7	6,6,7	6,6,7	0,0,0	0,866,1510	0,1,1	0,2,1	0,6,40	0,0,0	10617.json
3051	23,23,23,23,36,36,36,38,43,43,49	17,17,17,17,30,30,30,31,35,35,39	17,17,17,17,30,30,30,31,36,36,40	0,0,0,0,0,0,0,0,0,0,0	0,721,721,726,804,928,929,1130,1241,1731,2205	0,0,0,1,31,0,0,7,11,1,6	0,0,0,2,49,0,0,12,17,2,6	0,0,0,9,637,0,0,164,116,6,95	0,0,0,0,1,0,0,0,0,0,1	17902.json
56	7	7	7	0	0	0	0	0	0	13831.json
728	3	3	3	0	0	0	0	0	0	9089.json
1891	4,5,7	3,3,3	4,5,7	0,0,0	0,20,1561	0,3,7	0,5,12	0,78,123	0,0,0	4080.json
25	5	5	5	0	0	0	0	0	0	35657.json
1776	3,3	3,3	3,3	1,1	0,110	0,0	0,0	0,0	0,0	15553.json
1031	3	3	3	0	0	0	0	0	0	16091.json
113	3	3	3	0	0	0	0	0	0	12381.json
1312	38,38,38,38,60,68,65,66,24	29,29,29,29,47,52,49,49,19	31,31,31,31,50,55,52,53,19	0,0,0,0,0,0,0,0,0	0,206,399,399,441,805,849,866,932	0,2,1,1,27,9,1,1,1	0,4,2,2,32,10,5,1,44	0,51,13,34,1080,507,298,95,1845	0,0,0,0,0,0,0,1,0	333.json
339	3,11	3,11	3,11	0,0	0,31	0,10	0,12	0,137	0,0	29599.json
923	6,7,7	5,6,6	5,6,6	0,0,0	0,253,747	0,2,0	0,3,0	0,63,0	0,0,0	10055.json
1283	12	11	11	0	0	0	0	0	0	284.json
672	4,5	4,5	4,5	0,0	0,214	0,1	0,1	0,24	0,0	5979.json
2034	46,52,49,47,47,50,50,23	28,34,32,29,29,29,29,16	30,38,35,31,31,33,33,19	0,0,0,0,0,0,0,0	0,135,1009,1043,1047,1095,1095,1306	0,45,2,9,1,5,3,4	0,84,7,20,2,7,6,35	0,916,168,362,25,55,43,825	0,0,0,0,1,1,1,0	2978.json
356	44,44	19,19	29,29	0,0	0,73	0,0	0,0	0,0	0,0	27096.json
2032	5,8,8,8,8,8	5,7,7,7,7,7	5,7,7,7,7,7	0,0,0,0,0,0	0,0,99,117,463,786	0,6,2,0,0,0	0,9,4,0,0,0	0,247,90,0,0,0	0,0,0,0,0,0	25008.json
371	3,3	3,3	3,3	0,0	0,88	0,3	0,6	0,3	0,0	27701.json
303	3	3	3	0	0	0	0	0	0	26867.json
2229	5,5,5,5,5	5,5,5,5,5	5,5,5,5,5	0,0,0,0,0	0,106,107,181,660	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	14067.json
1656	3	3	3	0	0	0	0	0	0	11080.json
23	3	3	3	0	0	0	0	0	0	5176.json
288	8	6	8	0	0	0	0	0	0	26889.json
581	23	19	19	0	0	0	0	0	0	2514.json
146	3	3	3	0	0	0	0	0	0	10881.json
1926	59,59,64,64,60,58,58,58,58	42,42,45,45,42,43,44,44,44	44,44,47,47,44,45,45,45,45	0,0,0,0,0,0,0,0,0	0,55,174,327,648,1125,1336,1336,1356	0,0,5,3,0,10,3,2,1	0,0,5,6,4,22,6,4,2	0,0,85,44,84,204,124,26,33	0,0,0,0,0,0,0,0,0	4160.json
2137	11,27,27,27	11,27,27,27	11,27,27,27	0,0,0,0	0,14,15,587	0,16,0,0	0,16,0,0	0,972,0,0	0,0,0,0	22400.json
2553	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,222,430,431	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	8668.json
